n,budget,pool_cap,optimal_dynamic,optimal_static,optimal_static_nonoverlap,static_nonoverlap_greedy,exact_joint_greedy,marginal_product_greedy,adaptivity_gap,static_fraction_dynamic,static_nonoverlap_fraction_dynamic,static_greedy_fraction_dynamic,exact_joint_fraction_dynamic,marginal_product_fraction_dynamic,exact_minus_marginal,root_choices_differ,dynamic_states,exact_greedy_states,marginal_greedy_states,runtime_seconds,setting,instance,seed,utilities,health_probabilities
4,2,4,0.347514531642315,0.34751453164231494,0.34751453164231494,0.34751453164231494,0.347514531642315,0.347514531642315,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0,162,7,7,0.00040079234167933464,random_n4_b2_g4,226,20260830,"(0.49372583163769185, 0.28660073407915304, 0.21124352790775044, 0.10443371829100645)","(0.41860158020869065, 0.4914157627036299, 0.13023602260253592, 0.4234654954731195)"
4,2,4,1.1617889205196088,1.1390605265706502,1.1175624381068294,1.1175624381068294,1.1342689434743942,1.1342689434743942,1.0199536314522166,0.9804367268894306,0.9619324288331145,0.9619324288331145,0.9763124122126192,0.9763124122126192,0.0,0,162,7,7,0.0004082079976797104,random_n4_b2_g4,227,20260830,"(0.1907224513795152, 0.8615762145771998, 0.2809646837398129, 0.11855382178436288)","(0.7434810770768883, 0.9276539995493217, 0.7611093812259794, 0.9355790579733362)"
4,2,4,1.2418828812886877,1.2071141375922716,1.2071141375922716,1.1040528748548528,1.2418828812886877,1.2418828812886877,1.028803194837703,0.9720032023790062,0.9720032023790062,0.8890152940261079,1.0,1.0,0.0,0,162,7,7,0.0004064170643687248,random_n4_b2_g4,228,20260830,"(0.9712269234954937, 0.5247899835869113, 0.6413864785823281, 0.12634978653565068)","(0.6457624407466815, 0.3095823738586732, 0.9041853676721859, 0.7171560132586821)"
4,2,4,0.8092123092699886,0.8092123092699888,0.8092123092699888,0.8092123092699888,0.8092123092699886,0.8092123092699886,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.00048558274284005165,random_n4_b2_g4,229,20260830,"(1.066767675750841, 0.8442091761387605, 0.12009887526028487, 0.6873195684204886)","(0.07501098811973181, 0.7481427054745929, 0.5651472348385871, 0.2584290923874771)"
4,2,4,1.0991412360380375,1.0991412360380375,1.0991412360380375,1.0991412360380375,1.0991412360380373,1.0991412360380373,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.0,0,162,7,7,0.0004236656241118908,random_n4_b2_g4,230,20260830,"(1.423735978876462, 0.10084818610409632, 1.0100382979571145, 0.16807387160494733)","(0.21453556986639954, 0.508540579989614, 0.7858110213006788, 0.05637009204216076)"
4,2,4,1.4504314220920942,1.450366775620446,1.450366775620446,1.450366775620446,1.450366775620446,1.450366775620446,1.0000445724989946,0.9999554294876244,0.9999554294876244,0.9999554294876244,0.9999554294876244,0.9999554294876244,0.0,0,162,7,7,0.00040116673335433006,random_n4_b2_g4,231,20260830,"(0.47315889982890696, 1.2254710886661, 1.0333005671848667, 0.6857779183757382)","(0.09735212934374826, 0.8820435412872991, 0.3575415794406508, 0.20179883027612638)"
4,2,4,0.9043215681478891,0.9043215681478891,0.9043215681478891,0.9043215681478891,0.9043215681478892,0.9043215681478892,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0,162,7,7,0.000410416629165411,random_n4_b2_g4,232,20260830,"(0.16638832380486, 1.336068373368902, 0.9541165702742566, 0.1567400536649442)","(0.8080597584554217, 0.2568310184709648, 0.5881647846315056, 0.35830812765380526)"
4,2,4,1.7078369711541055,1.6746174587704734,1.6746174587704734,1.6746174587704734,1.6746174587704734,1.6746174587704734,1.0198370751538817,0.9805487801559986,0.9805487801559986,0.9805487801559986,0.9805487801559986,0.9805487801559986,0.0,0,162,7,7,0.0004088329151272774,random_n4_b2_g4,233,20260830,"(0.37169104815256715, 1.314005053956649, 0.26967081055041114, 1.880257855478929)","(0.4636849727261002, 0.22742860744347182, 0.7982674700122623, 0.731694918953017)"
4,2,4,0.3853728292935652,0.3780567919384575,0.3780567919384575,0.31983326639532683,0.3853728292935652,0.3853728292935652,1.0193516887174419,0.9810156897451258,0.9810156897451258,0.829932060808801,1.0,1.0,0.0,0,162,7,7,0.0004059583880007267,random_n4_b2_g4,234,20260830,"(0.4630384447572472, 0.17691306523874936, 0.13219494029053425, 0.3597798997808642)","(0.45580296690657257, 0.9439805635662033, 0.3364870050364295, 0.05575188126362618)"
4,2,4,0.6799764860233828,0.6799764860233828,0.6799764860233828,0.5014246480810154,0.601624361899316,0.601624361899316,1.0,1.0,1.0,0.7374146876952045,0.884772303550843,0.884772303550843,0.0,0,162,7,7,0.0004142499528825283,random_n4_b2_g4,235,20260830,"(0.12838793518339997, 0.78307138555052, 0.202015070735498, 0.33595921896823544)","(0.2824061931684447, 0.5349920530754445, 0.09800332366729379, 0.7769976325244348)"
4,2,4,1.6676113864707374,1.6085703291804068,1.6085703291804068,1.4803609613725264,1.6676113864707374,1.6676113864707374,1.0367040571489423,0.964595434062559,0.964595434062559,0.8877133925701359,1.0,1.0,0.0,0,162,7,7,0.00041612517088651657,random_n4_b2_g4,236,20260830,"(0.8476561274980285, 1.0128463575336968, 0.11854710791126567, 0.3943680290800437)","(0.7674181433876529, 0.9459121123934418, 0.17824553225252587, 0.3291427677326881)"
4,2,4,0.47344086731480267,0.4734408673148027,0.4734408673148027,0.4734408673148027,0.47344086731480267,0.47344086731480267,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.00041562458500266075,random_n4_b2_g4,237,20260830,"(1.019230520728414, 0.3645824511516972, 0.753341071257337, 0.3937209064958276)","(0.15480408570849252, 0.28694611640887635, 0.1674216556293058, 0.8017349681444843)"
4,2,4,0.6570746817203648,0.6570746817203647,0.6570746817203647,0.562182807001071,0.6468933589093983,0.6468933589093983,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.8555843386464898,0.9845050751547608,0.9845050751547608,0.0,0,162,7,7,0.0004120827652513981,random_n4_b2_g4,238,20260830,"(0.30088662044508535, 0.2936746079098381, 1.353962849392351, 0.5722255834020663)","(0.1106786859808993, 0.7386626963493255, 0.05185136787056075, 0.7691865179734348)"
4,2,4,2.5925459322417623,2.560141406526168,2.560141406526168,2.560141406526168,2.5601414065261676,2.5601414065261676,1.012657318706299,0.9875008865561066,0.9875008865561066,0.9875008865561066,0.9875008865561063,0.9875008865561063,0.0,0,162,7,7,0.0004054168239235878,random_n4_b2_g4,239,20260830,"(1.9951096733671965, 0.19159884794686774, 1.2038549695822776, 0.15754015502610524)","(0.9186661710980079, 0.830884390404123, 0.6041439046646067, 0.5686732232200595)"
4,2,4,1.406160941961791,1.4061609419617913,1.4061609419617913,1.1530467345860471,1.288611522948596,1.288611522948596,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.8199962750902366,0.9164040078874632,0.9164040078874632,0.0,0,162,7,7,0.0004975413903594017,random_n4_b2_g4,240,20260830,"(0.7167555453410336, 0.20371631377323124, 1.080895629421133, 0.10234030594399227)","(0.8295508493468496, 0.06727777543215116, 0.7508363883242889, 0.3260414540994061)"
4,2,4,0.8953440370252391,0.895344037025239,0.895344037025239,0.895344037025239,0.8953440370252391,0.8953440370252391,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0,162,7,7,0.0004077078774571419,random_n4_b2_g4,241,20260830,"(1.2646073430179077, 0.5017083754551599, 0.5922230229975679, 0.3874779667996941)","(0.5541014981329528, 0.3842154539933582, 0.0995259246285998, 0.5022820144240447)"
4,2,4,0.2028566736465456,0.20285667364654564,0.20285667364654564,0.20285667364654564,0.2028566736465456,0.2028566736465456,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.00041574984788894653,random_n4_b2_g4,242,20260830,"(0.35376402385777633, 0.10367324082041783, 0.13001693695802968, 0.8597088260319607)","(0.34282901896673323, 0.437490871895485, 0.6274267207817198, 0.07207285866561752)"
4,2,4,0.6629423393656924,0.6507134584689952,0.649481826200287,0.5674093779045277,0.6629423393656924,0.6629423393656924,1.0187930351486343,0.9815536281656142,0.9796958010280586,0.855895519431492,1.0,1.0,0.0,0,162,7,7,0.0004180832765996456,random_n4_b2_g4,243,20260830,"(0.22356476707565065, 0.3501949997096135, 0.42546287431952595, 0.7411219525850273)","(0.5197560906229461, 0.5175772013559718, 0.8405502439806372, 0.3938068523922479)"
4,2,4,1.1192457278831276,1.1192457278831276,1.1192457278831276,1.1192457278831276,1.1192457278831276,1.1192457278831276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0004071672447025776,random_n4_b2_g4,244,20260830,"(0.3163834370964236, 0.23011619117828, 1.4626025378441734, 0.13866303177484496)","(0.19660910056092162, 0.8294130096785057, 0.611662674190781, 0.7343843425266974)"
4,2,4,1.9567565906551183,1.9567565906551183,1.9567565906551185,1.773213452703756,1.9100412811253178,1.9100412811253178,1.0,1.0,1.0000000000000002,0.9062003220901826,0.9761261519430169,0.9761261519430169,0.0,0,162,7,7,0.00041116587817668915,random_n4_b2_g4,245,20260830,"(0.6213414606055874, 1.1126663581125644, 0.6061013781948784, 1.8023047710031193)","(0.6826760924814972, 0.7819789294049534, 0.5599048378318429, 0.5720879101889809)"
4,2,4,1.2222470798410807,1.2222470798410807,1.2222470798410807,1.0185709797708586,1.1281522974633535,1.1281522974633535,1.0,1.0,1.0,0.8333593072714034,0.9230149255991992,0.9230149255991992,0.0,0,162,7,7,0.00040620798245072365,random_n4_b2_g4,246,20260830,"(0.1105214016482597, 0.33252505062294924, 1.1700979985033648, 0.7756234545866506)","(0.2625352391359479, 0.6728962393622567, 0.567025778936477, 0.7204157474911341)"
4,2,4,1.0533444972817316,1.0520881937593323,1.0520881937593323,1.0520881937593323,1.0520881937593323,1.0520881937593323,1.0011941047621782,0.9988073194233782,0.9988073194233782,0.9988073194233782,0.9988073194233782,0.9988073194233782,0.0,0,162,7,7,0.000409791711717844,random_n4_b2_g4,247,20260830,"(0.2715100006522645, 0.24183650022890443, 1.1721297998576237, 0.24381907676846543)","(0.3356142465676354, 0.3583867130195418, 0.7326759886201728, 0.7927879820537604)"
4,2,4,1.4498985380008287,1.4242687048119298,1.4242687048119298,1.0983644028277708,1.4498985380008287,1.4498985380008287,1.0179950827412747,0.9823230160475656,0.9823230160475656,0.7575456999510011,1.0,1.0,0.0,0,162,7,7,0.0004037921316921711,random_n4_b2_g4,248,20260830,"(0.12601838116771816, 0.4766301199564001, 0.7733369667600019, 1.0377107705090143)","(0.5756617562691936, 0.21400463463015118, 0.589581074454565, 0.9331346388157412)"
4,2,4,0.631357868857083,0.631357868857083,0.631357868857083,0.631357868857083,0.631357868857083,0.631357868857083,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.00041516590863466263,random_n4_b2_g4,249,20260830,"(0.9658377164634996, 0.3868796667608371, 0.14667910262297243, 0.10673913120170875)","(0.43654728689663386, 0.5420911259266309, 0.1389467636552478, 0.516903257700178)"
4,2,4,0.6568256059429478,0.6568256059429479,0.6568256059429479,0.6568256059429479,0.6568256059429478,0.6568256059429478,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.0004205000586807728,random_n4_b2_g4,250,20260830,"(0.6625685849850776, 0.33470157093131886, 0.3083855124689647, 0.19902931729672776)","(0.6913356075450139, 0.3758887403370425, 0.6445450342679531, 0.3213941106222503)"
4,2,4,1.087440365718195,1.0636616394993579,1.0636616394993579,1.0636616394993579,1.0636616394993579,1.0636616394993579,1.0223555361365004,0.9781333055416491,0.9781333055416491,0.9781333055416491,0.9781333055416491,0.9781333055416491,0.0,0,162,7,7,0.00041666673496365547,random_n4_b2_g4,251,20260830,"(0.9994954740865347, 0.24305140826253088, 0.11017428225438254, 0.2639428667037773)","(0.9478569122655118, 0.2734665177176913, 0.6486343667560328, 0.4405610466406175)"
4,2,4,0.9632512343578064,0.9632512343578064,0.9632512343578064,0.840000171308647,0.956381661639507,0.956381661639507,1.0,1.0,1.0,0.8720468153551549,0.9928683478688929,0.9928683478688929,0.0,0,162,7,7,0.0004908330738544464,random_n4_b2_g4,252,20260830,"(0.6115102105306264, 0.5512072584335825, 0.1105714125085459, 0.20627255854728574)","(0.8947650788654833, 0.7548762216734471, 0.49432224986582207, 0.19003272682652206)"
4,2,4,1.4483765071555612,1.4483765071555612,1.4483765071555612,1.4483765071555612,1.4483765071555612,1.4483765071555612,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.00041224993765354156,random_n4_b2_g4,253,20260830,"(1.346005173423178, 0.22287603693301267, 0.4433496242175988, 1.0365004981118036)","(0.6866856104898669, 0.30939293046507654, 0.48496797218377297, 0.5056380810966238)"
4,2,4,0.7740690207785755,0.7740690207785754,0.7740690207785754,0.7740690207785754,0.7740690207785755,0.7740690207785755,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0,162,7,7,0.00044787488877773285,random_n4_b2_g4,254,20260830,"(0.8635813611789644, 1.6113605553103754, 0.48917086943878635, 0.2560749951681634)","(0.11930909833441633, 0.37675320579337546, 0.34136081338607543, 0.23384093557329155)"
4,2,4,1.7684525820814405,1.685479715265983,1.685479715265983,1.685479715265983,1.685479715265983,1.685479715265983,1.0492280423572844,0.9530816558746519,0.9530816558746519,0.9530816558746519,0.9530816558746519,0.9530816558746519,0.0,0,162,7,7,0.0004487498663365841,random_n4_b2_g4,255,20260830,"(0.10362127120702, 0.3162912815940039, 0.29429148809119254, 1.5605400092735162)","(0.4435781411828935, 0.7523593531349151, 0.4879224159474677, 0.9275731494494472)"
4,2,4,1.8850455669943558,1.856136689089593,1.8198491573793563,1.5966630449853711,1.8850455669943558,1.8850455669943558,1.0155747570072235,0.9846640959715064,0.9654138813636463,0.8470156228271971,1.0,1.0,0.0,0,162,7,7,0.00044674985110759735,random_n4_b2_g4,256,20260830,"(0.17589833288221868, 1.3172981223556934, 0.2803971699429378, 0.7877947862757493)","(0.8054135519333118, 0.9433097104238656, 0.06319666614232591, 0.7327149875755327)"
4,2,4,0.8593024949953494,0.8593024949953494,0.8593024949953494,0.8593024949953494,0.8593024949953494,0.8593024949953494,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0004037502221763134,random_n4_b2_g4,257,20260830,"(1.4967494677473046, 0.2523440060387851, 0.5152739919742415, 0.3960015834487519)","(0.2274596333125311, 0.8874417569349758, 0.7616559332216262, 0.3121783946045981)"
4,2,4,0.6956263263912992,0.6956263263912992,0.6956263263912992,0.42294423807042425,0.5803691217385708,0.5803691217385708,1.0,1.0,1.0,0.6080049331435343,0.8343116120250247,0.8343116120250247,0.0,0,162,7,7,0.00042112497612833977,random_n4_b2_g4,258,20260830,"(0.6253847284544976, 0.2826252870484355, 0.6541635119551352, 0.24058966428536638)","(0.598514455744941, 0.16548469036902602, 0.4911990964595338, 0.10096967899477927)"
4,2,4,0.4021367160431463,0.40213671604314644,0.40213671604314644,0.40213671604314644,0.4021367160431463,0.4021367160431463,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.0004215841181576252,random_n4_b2_g4,259,20260830,"(1.080593872251003, 0.2988517991469142, 0.11754576888186986, 0.14994119980259116)","(0.3147818726930402, 0.18368430165675054, 0.5273295151750244, 0.1707462663208663)"
4,2,4,2.155736014401279,2.1468812544958364,2.1468812544958364,2.1468812544958364,2.1468812544958364,2.1468812544958364,1.004124475858597,0.9958924655680061,0.9958924655680061,0.9958924655680061,0.9958924655680061,0.9958924655680061,0.0,0,162,7,7,0.0004110001027584076,random_n4_b2_g4,260,20260830,"(1.6786350006500848, 1.2925072502838588, 1.5138518721179983, 0.31027062202499117)","(0.8380647366621906, 0.24303689423645342, 0.488869795225514, 0.06231710305619584)"
4,2,4,0.7975689075390002,0.7975689075390002,0.7975689075390002,0.7975689075390002,0.7975689075390002,0.7975689075390002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.00040566734969615936,random_n4_b2_g4,261,20260830,"(0.5132820632636094, 0.9980114847151638, 0.5470820435968852, 0.3047215884179435)","(0.6769332651959035, 0.3730891505744046, 0.18684387284661047, 0.7679169788841242)"
4,2,4,1.6385756697124392,1.6385756697124392,1.6385756697124392,1.6385756697124392,1.6385756697124392,1.6385756697124392,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0004063327796757221,random_n4_b2_g4,262,20260830,"(1.7953908189315917, 1.1308595148784606, 0.1277805768163317, 0.24949962615391835)","(0.5332545939212356, 0.602351802917242, 0.38773790458720414, 0.8150647648161873)"
4,2,4,1.4454729717538484,1.4392617551704685,1.4289622136491915,1.4289622136491915,1.4454729717538484,1.4454729717538484,1.0043155573064222,0.9957029867007173,0.9885776085563027,0.9885776085563027,1.0,1.0,0.0,0,162,7,7,0.0004087090492248535,random_n4_b2_g4,263,20260830,"(0.8942521393439562, 0.5697390243181463, 0.299443758950201, 0.8081559570439363)","(0.8284687276178205, 0.9216521877330477, 0.47730394209759724, 0.3849716080735328)"
4,2,4,0.9850738033319761,0.985073803331976,0.985073803331976,0.8746493792020607,0.948496174162712,0.948496174162712,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.8879023848198897,0.9628681332855045,0.9628681332855045,0.0,0,162,7,7,0.0005047498270869255,random_n4_b2_g4,264,20260830,"(0.24850121669734354, 1.1255098712052745, 0.23797042827958192, 0.2062750506522366)","(0.8751282064002016, 0.682005017382352, 0.2293650128119053, 0.1383994043882033)"
4,2,4,0.6775084988158716,0.6775084988158715,0.6775084988158715,0.5029510168655378,0.5927164313810452,0.5927164313810452,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.7423538121581943,0.8748472268864179,0.8748472268864179,0.0,0,162,7,7,0.0003998749889433384,random_n4_b2_g4,265,20260830,"(0.9235177581851365, 0.34152913718467054, 0.27574381812236815, 0.11414670348495508)","(0.4591123433750931, 0.7422795571608984, 0.2117495545968665, 0.6293309745235143)"
4,2,4,0.25239771320009263,0.24889522731787017,0.24889522731787017,0.24889522731787017,0.24889522731787023,0.24889522731787023,1.0140721295460975,0.9861231473224727,0.9861231473224727,0.9861231473224727,0.986123147322473,0.986123147322473,0.0,0,162,7,7,0.0005645831115543842,random_n4_b2_g4,266,20260830,"(0.5925435194043641, 0.1473691628391997, 0.12081097127366935, 0.23824965095284079)","(0.18648736198861943, 0.9390930019172629, 0.1526173383570218, 0.24524784631248742)"
4,2,4,1.3126072696621525,1.3126072696621527,1.3126072696621527,1.3126072696621527,1.3126072696621527,1.3126072696621527,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,162,7,7,0.00040358398109674454,random_n4_b2_g4,267,20260830,"(0.16735068918968946, 0.24530714417038652, 0.22517917938729, 1.4059147981330602)","(0.7526309216555416, 0.6876278130693467, 0.24616808440774934, 0.7817290786849431)"
4,2,4,1.9566223761607522,1.9169748459177764,1.8888887843240694,1.8648490357703973,1.9566223761607522,1.9566223761607522,1.020682342456087,0.9797367490395508,0.9653823892326181,0.953096038607904,1.0,1.0,0.0,0,162,7,7,0.00040920916944742203,random_n4_b2_g4,268,20260830,"(0.30058932305546204, 1.6461743606836714, 0.19926628368511345, 0.5315374247705553)","(0.591245728289506, 0.8547949536550127, 0.4610390609577868, 0.9063279940887556)"
